Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729741281572,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,63,63,61,63,61,100,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,41.68886947631836,68719476736,0,36042874880,0
202,1729741281573,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,63,63,61,63,61,0,0,0,0,0,0,0,0,0,0,NaN,0,50,0,0,0,41.68886947631836,68719476736,0,36045905920,0
199,1729741281775,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,63,63,61,63,61,55,0,15.789472579956055,0,10.526315689086914,0,10.526315689086914,0,35,0,45,0,15.000000953674316,4.761904716491699,20,0,41.5046501159668,68719476736,0,36068057088,0
204,1729741281975,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,63,63,61,63,61,52.38095474243164,0,40,0,23.809524536132813,4.761904716491699,14.285715103149414,0,45,0,35,0,26.3157901763916,0,23.809524536132813,0,41.5046501159668,68719476736,0,36090339328,0
201,1729741282180,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,63,63,61,63,61,30.000001907348633,0,14.285715103149414,0,5.263157844543457,0,0,0,35,0,23.809524536132813,0,19.047618865966797,0,10,0,41.5046501159668,68719476736,0,36090339328,0
199,1729741282382,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,63,63,61,63,61,45,0,15.000000953674316,0,9.090909004211426,0,0,0,28.571430206298828,0,15.000000953674316,0,20,0,10,0,41.5046501159668,68719476736,0,36122034176,0
204,1729741282582,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,69,75,70,66,66,66,65,45,0,10,0,0,0,5,0,36.842105865478516,0,26.3157901763916,0,15.000000953674316,0,10,0,41.5046501159668,68719476736,0,36141793280,0
201,1729741282787,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,69,75,70,66,66,66,65,25,0,10,0,0,0,0,0,35,0,38.095237731933594,0,14.285715103149414,0,5,0,48.11255645751953,68719476736,0,36159471616,0
199,1729741282989,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,69,75,70,66,66,66,65,45,0,14.285715103149414,0,10,0,5,0,28.571430206298828,0,15.000000953674316,0,10,0,14.285715103149414,0,48.11255645751953,68719476736,0,36160643072,0
202,1729741283189,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,69,75,70,66,66,66,65,35,0,5.263157844543457,4.761904716491699,5,0,5,0,25,0,25,0,20,0,15.000000953674316,0,48.11255645751953,68719476736,0,36160643072,0
202,1729741283391,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,69,75,70,66,66,66,65,45,0,5,0,0,0,5,0,20,0,20,0,23.809524536132813,0,5,0,48.11255645751953,68719476736,0,36170342400,0
202,1729741283594,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,72,72,70,67,67,68,66,45,0,9.523809432983398,0,10,0,0,0,20,0,23.809524536132813,0,20,0,15.000000953674316,0,48.11255645751953,68719476736,0,36178755584,0
