Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729744433681,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,62,62,62,62,61,62,61,50,0,33.333335876464844,0,0,0,0,0,0,0,33.333335876464844,0,0,0,0,0,36.93618392944336,68719476736,0,29291614208,0
199,1729744433681,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,62,62,62,62,61,62,61,NaN,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,36.93618392944336,68719476736,0,29291614208,0
206,1729744433881,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,62,62,62,62,61,62,61,95.23809814453125,0,15.000000953674316,0,26.3157901763916,0,10,0,35,4.761904716491699,20,0,26.3157901763916,0,15.789472579956055,0,36.41314697265625,68719476736,0,29291614208,0
202,1729744434088,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,62,62,62,62,61,62,61,33.333335876464844,0,25,0,19.047618865966797,8.69565200805664,25,0,45,4.761904716491699,25,5,66.66667175292969,0,27.272727966308594,0,36.41314697265625,68719476736,0,29291614208,0
202,1729744434291,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,62,62,62,62,61,62,61,73.68421173095703,0,9.523809432983398,0,9.523809432983398,0,5,4.761904716491699,28.571430206298828,0,10,0,10,0,25,0,36.41314697265625,68719476736,0,29291614208,0
200,1729744434495,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,62,62,62,62,61,62,61,23.809524536132813,0,45,0,5.263157844543457,0,5,0,23.809524536132813,0,30.000001907348633,0,10,0,35,0,36.41314697265625,68719476736,0,29373669376,0
200,1729744434695,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,66,66,67,73,65,66,15.000000953674316,0,100,0,13.636363983154297,0,5,0,10.526315689086914,0,14.285715103149414,0,10,0,5.263157844543457,4.761904716491699,36.41314697265625,68719476736,0,29395329024,0
202,1729744434896,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,66,66,67,73,65,66,23.809524536132813,0,40,0,5.263157844543457,0,14.285715103149414,0,15.000000953674316,0,10.526315689086914,0,10,4.761904716491699,70,0,45.05427169799805,68719476736,0,29411274752,0
209,1729744435099,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,66,66,67,73,65,66,50,4.761904716491699,19.047618865966797,0,10,0,5,0,19.047618865966797,4.761904716491699,19.047618865966797,4.761904716491699,10.526315689086914,0,57.142860412597656,4.761904716491699,45.05427169799805,68719476736,0,29410963456,0
204,1729744435308,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,66,66,67,73,65,66,80,0,10,0,9.523809432983398,0,4.761904716491699,0,20,0,10,0,27.272727966308594,0,9.523809432983398,0,45.05427169799805,68719476736,0,29415976960,0
