Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729772784138,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,63,62,62,60,60,61,59,50,0,0,0,0,0,0,0,50,0,33.333335876464844,0,0,0,0,0,37.8823356628418,68719476736,1073741824,31122440192,49020928
203,1729772784138,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,63,62,62,60,60,61,59,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,37.8823356628418,68719476736,1073741824,31125426176,49020928
204,1729772784342,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,63,62,62,60,60,61,59,30.000001907348633,0,19.047618865966797,0,9.523809432983398,0,5.263157844543457,0,60.000003814697266,0,19.047618865966797,4.545454502105713,35,0,52.38095474243164,0,37.8823356628418,68719476736,1073741824,31147069440,49020928
203,1729772784547,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,63,62,62,60,60,61,59,52.38095474243164,0,10,0,10,0,15.000000953674316,4.761904716491699,27.272727966308594,0,47.36842346191406,0,38.095237731933594,0,22.22222328186035,0,37.8823356628418,68719476736,1073741824,31147069440,49020928
203,1729772784751,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,73,64,65,64,64,64,63,40,0,5.263157844543457,0,4.761904716491699,0,28.571430206298828,0,30.000001907348633,0,9.523809432983398,0,5,0,9.090909004211426,0,37.8823356628418,68719476736,1073741824,31147069440,49020928
199,1729772784954,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,73,64,65,64,64,64,63,55,0,4.761904716491699,0,0,0,0,0,0,0,30.000001907348633,0,20,0,0,0,41.90806579589844,68719476736,1073741824,31247319040,49020928
201,1729772785155,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,73,64,65,64,64,64,63,55,0,4.761904716491699,0,25,0,0,0,15.000000953674316,4.761904716491699,10,0,0,0,15.000000953674316,0,41.90806579589844,68719476736,1073741824,31274807296,49020928
202,1729772785357,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,73,64,65,64,64,64,63,81.81818389892578,0,0,0,0,0,0,0,19.047618865966797,0,5,0,20,0,4.761904716491699,0,41.90806579589844,68719476736,1073741824,31290564608,49020928
199,1729772785560,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,73,64,65,64,64,64,63,78.94737243652344,0,0,0,0,0,14.285715103149414,0,5,0,9.523809432983398,0,18.18181800842285,0,5,0,41.90806579589844,68719476736,1073741824,31294824448,49020928
200,1729772785761,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,67,66,92,65,67,64,65,25,0,0,0,0,0,0,0,5,0,5,0,57.894737243652344,0,25,0,41.90806579589844,68719476736,1073741824,31309172736,49020928
204,1729772785961,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,67,66,92,65,67,64,65,47.36842346191406,0,0,0,0,0,0,0,10,0,63.15789031982422,0,5,0,0,0,60.27521514892578,68719476736,1073741824,31319621632,49020928
199,1729772786166,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,67,66,92,65,67,64,65,47.619049072265625,0,0,0,55,0,4.761904716491699,0,38.095237731933594,0,19.047618865966797,0,10,0,5,0,60.27521514892578,68719476736,1073741824,31333892096,49020928
200,1729772786366,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,67,66,92,65,67,64,65,23.809524536132813,0,9.523809432983398,0,10,0,0,0,73.68421173095703,0,15.000000953674316,0,9.523809432983398,0,13.636363983154297,0,60.27521514892578,68719476736,1073741824,31338471424,49020928
200,1729772786567,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,67,66,92,65,67,64,65,40,0,0,0,0,0,10,0,25,0,40,0,0,0,5,0,60.27521514892578,68719476736,1073741824,31378108416,49020928
201,1729772786767,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,85,68,66,68,66,65,65,65,50,0,0,0,4.761904716491699,0,0,0,60.000003814697266,0,15.000000953674316,0,5,0,0,0,60.27521514892578,68719476736,1073741824,31496773632,49020928
199,1729772786969,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,85,68,66,68,66,65,65,65,95,0,0,0,0,0,25,0,14.285715103149414,0,10,0,4.761904716491699,0,0,0,65.03277587890625,68719476736,1073741824,31659868160,49020928
204,1729772787169,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,85,68,66,68,66,65,65,65,30.000001907348633,0,4.761904716491699,0,0,0,40,0,36.842105865478516,0,15.000000953674316,0,5.263157844543457,0,14.285715103149414,0,65.03277587890625,68719476736,1073741824,31775887360,49020928
203,1729772787374,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,85,68,66,68,66,65,65,65,31.57894515991211,0,10,0,4.761904716491699,0,4.761904716491699,0,33.333335876464844,0,45,0,14.285715103149414,0,0,0,65.03277587890625,68719476736,1073741824,31902527488,49020928
200,1729772787578,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,85,68,66,68,66,65,65,65,18.18181800842285,0,28.571430206298828,0,0,0,5,0,14.285715103149414,0,55,0,14.285715103149414,0,5,0,65.03277587890625,68719476736,1073741824,32008179712,49020928
200,1729772787779,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,82,68,68,69,66,65,65,65,84.21052551269531,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,65.03277587890625,68719476736,1073741824,32129986560,49020928
199,1729772787981,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,82,68,68,69,66,65,65,65,80,0,0,0,0,0,0,0,5,0,23.809524536132813,0,5,0,0,0,70.45989227294922,68719476736,1073741824,32258015232,49020928
200,1729772788181,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,82,68,68,69,66,65,65,65,20,0,10,0,0,0,0,0,19.047618865966797,0,15.000000953674316,0,57.142860412597656,0,0,0,70.45989227294922,68719476736,1073741824,32345145344,49020928
200,1729772788381,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,82,68,68,69,66,65,65,65,23.809524536132813,0,0,0,10,0,5.263157844543457,0,21.052631378173828,0,28.571430206298828,0,0,0,35,0,70.45989227294922,68719476736,1073741824,32345137152,49020928
200,1729772788582,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,82,68,68,69,66,65,65,65,5,0,4.761904716491699,0,5,0,4.761904716491699,0,95.23809814453125,0,0,0,0,0,0,0,70.45989227294922,68719476736,1073741824,32345137152,49020928
200,1729772788783,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,71,70,100,72,70,67,67,21.052631378173828,4.761904716491699,5,0,0,0,9.523809432983398,0,36.842105865478516,0,36.3636360168457,0,52.6315803527832,0,19.047618865966797,0,70.45989227294922,68719476736,1073741824,32345137152,49020928
204,1729772788984,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,71,70,100,72,70,67,67,33.333335876464844,0,38.095237731933594,0,45,0,31.57894515991211,0,42.85714340209961,0,15.789472579956055,0,40.90909194946289,0,80,0,70.54052734375,68719476736,1073741824,32344977408,49020928
201,1729772789188,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,71,70,100,72,70,67,67,30.000001907348633,0,5.263157844543457,0,19.047618865966797,0,80,0,20,4.545454502105713,23.809524536132813,0,25,0,0,0,70.54052734375,68719476736,1073741824,32349802496,49020928
203,1729772789390,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,71,70,100,72,70,67,67,19.047618865966797,0,0,0,5,0,85.71428680419922,0,19.047618865966797,0,10.526315689086914,0,0,0,0,0,70.54052734375,68719476736,1073741824,32423632896,49020928
200,1729772789594,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,71,70,100,72,70,67,67,15.000000953674316,0,33.333335876464844,0,9.523809432983398,0,0,0,10.526315689086914,0,4.761904716491699,0,4.761904716491699,0,54.54545593261719,0,70.54052734375,68719476736,1073741824,32495456256,49020928
200,1729772789795,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,72,66,73,71,74,71,20,0,30.000001907348633,0,26.3157901763916,0,26.3157901763916,0,15.000000953674316,0,25,0,10,0,100,0,70.54052734375,68719476736,1073741824,32797782016,49020928
200,1729772789995,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,72,66,73,71,74,71,50,42.105262756347656,52.6315803527832,45,57.142860412597656,42.85714340209961,100,42.105262756347656,55,40,95,42.85714340209961,50,47.619049072265625,55,45,74.25106048583984,68719476736,1073741824,32963760128,49020928
199,1729772790197,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,72,66,73,71,74,71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,74.25106048583984,68719476736,1073741824,32962326528,49020928
204,1729772790397,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,72,66,73,71,74,71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,74.25106048583984,68719476736,1073741824,32962322432,49020928
204,1729772790601,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,72,66,73,71,74,71,66.66667175292969,61.904762268066406,61.904762268066406,61.904762268066406,63.6363639831543,61.904762268066406,60.000003814697266,60.000003814697266,100,60.000003814697266,65,60.000003814697266,66.66667175292969,57.142860412597656,65,60.000003814697266,74.25106048583984,68719476736,1073741824,33070256128,49020928
199,1729772790808,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,71,69,71,68,68,69,69,52.38095474243164,45,45,45,47.36842346191406,45,50,47.619049072265625,100,45,50,45,45,45,45,47.619049072265625,74.25106048583984,68719476736,1073741824,33113112576,49020928
203,1729772791009,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,71,69,71,68,68,69,69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.00959014892578,68719476736,1073741824,33113518080,49020928
198,1729772791214,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,71,69,71,68,68,69,69,100,95.45454406738281,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.00959014892578,68719476736,1073741824,33111986176,49020928
201,1729772791414,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,71,69,71,68,68,69,69,100,100,100,100,100,100,100,95,100,100,100,100,100,100,100,95.45454406738281,100.00959014892578,68719476736,1073741824,33112027136,49020928
198,1729772791618,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,71,69,71,68,68,69,69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.00959014892578,68719476736,1073741824,33111928832,49020928
198,1729772791818,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,68,67,68,68,67,68,67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.00959014892578,68719476736,1073741824,33111928832,49020928
199,1729772792018,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,68,67,68,68,67,68,67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82.41741180419922,68719476736,1073741824,33110249472,49020928
203,1729772792218,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,68,67,68,68,67,68,67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82.41741180419922,68719476736,1073741824,33109786624,49020928
201,1729772792423,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,68,67,68,68,67,68,67,100,100,100,95.23809814453125,100,95,100,100,100,100,100,95,100,100,100,100,82.41741180419922,68719476736,1073741824,33109786624,49020928
