Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729742230986,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,65,65,65,64,63,65,64,100,0,100,100,100,50,100,50,100,100,100,50,100,50,100,50,40.87553405761719,68719476736,0,30031769600,0
209,1729742230987,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,65,65,65,64,63,65,64,100,100,100,0,50,100,100,100,100,50,100,100,100,NaN,100,NaN,40.87553405761719,68719476736,0,30031769600,0
206,1729742231197,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,65,65,65,64,63,65,64,61.904762268066406,19.047618865966797,50,19.047618865966797,25,19.047618865966797,38.095237731933594,19.047618865966797,54.54545593261719,15.000000953674316,36.3636360168457,19.047618865966797,61.904762268066406,22.72727394104004,38.095237731933594,19.047618865966797,40.87553405761719,68719476736,0,30031769600,0
203,1729742231404,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,65,65,65,64,63,65,64,45,0,20,0,36.3636360168457,0,55,0,30.000001907348633,4.761904716491699,52.38095474243164,0,23.809524536132813,0,38.095237731933594,4.545454502105713,40.87553405761719,68719476736,0,30031769600,0
204,1729742231608,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,69,87,69,70,69,68,27.272727966308594,0,10,0,31.57894515991211,0,35,0,25,0,20,0,45,0,19.047618865966797,0,40.87553405761719,68719476736,0,30031769600,0
205,1729742231812,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,69,87,69,70,69,68,15.789472579956055,0,42.85714340209961,0,33.333335876464844,0,9.523809432983398,0,10,0,10,0,50,0,15.000000953674316,0,56.54703903198242,68719476736,0,30155358208,0
203,1729742232018,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,69,87,69,70,69,68,27.272727966308594,0,23.809524536132813,0,5,0,9.523809432983398,0,23.809524536132813,0,28.571430206298828,0,57.142860412597656,0,38.095237731933594,0,56.54703903198242,68719476736,0,30183931904,0
200,1729742232222,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,69,87,69,70,69,68,21.052631378173828,0,20,0,61.904762268066406,0,0,0,25,0,25,0,30.000001907348633,0,19.047618865966797,0,56.54703903198242,68719476736,0,30190223360,0
200,1729742232422,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,69,87,69,70,69,68,20,0,5.263157844543457,4.761904716491699,5,0,5,0,71.42857360839844,0,23.809524536132813,0,10,0,47.36842346191406,0,56.54703903198242,68719476736,0,30195920896,0
199,1729742232623,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,91,69,69,71,69,68,69,68,85,0,18.18181800842285,0,5,0,15.000000953674316,0,21.052631378173828,0,15.000000953674316,0,20,0,10,0,56.54703903198242,68719476736,0,30210306048,0
