Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729743887654,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,64,63,62,64,62,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,37.137306213378906,68719476736,0,29053390848,0
203,1729743887654,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,64,63,62,64,62,100,0,0,0,0,0,0,0,NaN,0,50,0,100,0,0,0,37.137306213378906,68719476736,0,29053390848,0
199,1729743887859,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,64,63,62,64,62,50,0,23.809524536132813,0,28.571430206298828,0,10,0,40.90909194946289,0,30.000001907348633,4.761904716491699,38.095237731933594,0,20,0,37.82461166381836,68719476736,0,29053390848,0
201,1729743888059,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,64,63,62,64,62,45,0,25,0,10.526315689086914,0,30.000001907348633,0,31.57894515991211,0,31.57894515991211,4.761904716491699,42.105262756347656,0,30.000001907348633,0,37.82461166381836,68719476736,0,29053390848,0
204,1729743888260,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,64,63,62,64,62,60.000003814697266,10,45,15.000000953674316,47.619049072265625,15.000000953674316,35,15.000000953674316,55,15.000000953674316,50,10.526315689086914,57.142860412597656,14.285715103149414,55,15.000000953674316,37.82461166381836,68719476736,0,29053390848,0
204,1729743888465,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,63,64,64,63,62,64,62,42.105262756347656,0,19.047618865966797,4.545454502105713,10,0,9.523809432983398,0,30.000001907348633,0,31.81818199157715,0,25,0,5.263157844543457,0,37.82461166381836,68719476736,0,29170470912,0
201,1729743888670,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,68,68,69,81,68,67,33.333335876464844,0,20,0,0,0,4.761904716491699,0,19.047618865966797,0,15.000000953674316,4.761904716491699,20,0,31.81818199157715,0,37.82461166381836,68719476736,0,29195182080,0
200,1729743888871,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,68,68,69,81,68,67,40,0,10,0,5,0,15.000000953674316,0,28.571430206298828,0,20,0,28.571430206298828,0,15.000000953674316,0,58.424415588378906,68719476736,0,29212966912,0
204,1729743889072,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,68,68,69,81,68,67,60.000003814697266,0,15.000000953674316,0,15.000000953674316,0,10,0,21.052631378173828,0,25,0,26.3157901763916,0,10,0,58.424415588378906,68719476736,0,29219225600,0
203,1729743889277,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,68,68,69,81,68,67,45,0,10,0,9.523809432983398,0,0,0,23.809524536132813,0,25,0,14.285715103149414,0,5.263157844543457,0,58.424415588378906,68719476736,0,29225119744,0
202,1729743889481,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,68,68,69,81,68,67,35,0,9.523809432983398,0,20,0,0,0,10,0,25,0,20,0,18.18181800842285,0,58.424415588378906,68719476736,0,29230465024,0
201,1729743889684,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,68,70,69,82,70,70,70,35,0,30.000001907348633,0,38.095237731933594,0,5,0,15.000000953674316,0,10,0,9.523809432983398,0,15.000000953674316,0,58.424415588378906,68719476736,0,29232504832,0
204,1729743889886,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,68,70,69,82,70,70,70,9.523809432983398,0,61.904762268066406,0,0,0,0,0,5,0,35,0,0,0,0,0,72.98646545410156,68719476736,0,29234163712,0
203,1729743890090,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,68,70,69,82,70,70,70,15.000000953674316,0,0,0,5,0,0,0,19.047618865966797,0,80,0,0,0,4.761904716491699,0,72.98646545410156,68719476736,0,29234163712,0
200,1729743890294,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,68,70,69,82,70,70,70,52.38095474243164,0,10,0,4.761904716491699,0,9.523809432983398,0,20,0,31.81818199157715,0,23.809524536132813,0,5,0,72.98646545410156,68719476736,0,29234163712,0
202,1729743890495,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,68,70,69,82,70,70,70,65,0,30.000001907348633,0,5.555555820465088,0,40,0,60.000003814697266,0,36.842105865478516,0,33.333335876464844,0,40,0,72.98646545410156,68719476736,0,29260677120,0
203,1729743890698,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,71,72,74,72,69,73,69,60.000003814697266,9.523809432983398,40,0,38.095237731933594,9.523809432983398,33.333335876464844,9.523809432983398,55,4.761904716491699,60.000003814697266,0,60.000003814697266,9.523809432983398,40,5,72.98646545410156,68719476736,0,29269569536,0
