__run_id,__done,input_size,cache_strategy,sampling_rate,input_description,execution_time,average_cpu_usage,memory_usage,energy_consumption,dram_energy,package_energy,pp0_energy,pp1_energy
run_0_repetition_0,DONE,10,hessian,200,10 elements,0.23371498,7.25694446,33670.0234375,8.404362659454344,0.0,0.0,0.0,0.0
run_1_repetition_0,DONE,10,hessian_cache,200,10 elements,0.23163709,6.54759544,33661.0625,7.875888481140136,0.0,0.0,0.0,0.0
run_2_repetition_0,DONE,10,hessian_lru_cache,200,10 elements,0.23122358,7.42559534,34144.37109375,8.082636768341064,0.0,0.0,0.0,0.0
run_3_repetition_0,DONE,50,hessian,200,50 elements,0.22589082,5.26289686,34091.10026042,7.792875259399414,0.0,0.0,0.0,0.0
run_4_repetition_0,DONE,50,hessian_cache,200,50 elements,0.23343195,6.38392866,33380.47526042,7.995482501983642,0.0,0.0,0.0,0.0
run_5_repetition_0,DONE,50,hessian_lru_cache,200,50 elements,0.22921166,6.34424603,33418.54296875,7.861683654785157,0.0,0.0,0.0,0.0
run_6_repetition_0,DONE,100,hessian,200,100 elements,0.23765005,6.63194444,33306.33333333,7.784624443054199,0.0,0.0,0.0,0.0
run_7_repetition_0,DONE,100,hessian_cache,200,100 elements,0.23135732,4.92872806,33263.06380208,7.752809532165528,0.0,0.0,0.0,0.0
run_8_repetition_0,DONE,100,hessian_lru_cache,200,100 elements,0.23369943,7.90178573,33264.60026042,7.793337142944336,0.0,0.0,0.0,0.0
