Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729730665775,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,61,61,62,60,59,61,59,50,0,0,0,0,0,0,0,33.333335876464844,0,33.333335876464844,0,50,0,0,0,40.98062515258789,68719476736,0,37313282048,0
204,1729730665776,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,64,61,61,62,60,59,61,59,NaN,0,0,0,0,0,0,0,100,0,NaN,0,100,0,0,0,40.98062515258789,68719476736,0,37313282048,0
200,1729730665980,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,63,63,65,63,69,63,61,47.619049072265625,0,25,0,23.809524536132813,0,14.285715103149414,0,42.85714340209961,0,25,0,30.000001907348633,0,25,0,40.98062515258789,68719476736,0,37313282048,0
203,1729730666181,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,63,63,65,63,69,63,61,40,0,28.571430206298828,0,10.526315689086914,0,21.052631378173828,0,36.842105865478516,0,45,0,38.095237731933594,0,35,0,42.214962005615234,68719476736,0,37313282048,0
200,1729730666385,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,63,63,65,63,69,63,61,38.095237731933594,0,10,0,5,0,9.523809432983398,0,19.047618865966797,0,15.000000953674316,0,25,0,10,0,42.214962005615234,68719476736,0,37313282048,0
203,1729730666586,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,63,63,65,63,69,63,61,45,0,5,0,15.000000953674316,0,5,0,21.052631378173828,0,23.809524536132813,5,10.526315689086914,0,15.000000953674316,0,42.214962005615234,68719476736,0,37382819840,0
203,1729730666791,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,63,63,65,63,69,63,61,35,0,9.523809432983398,0,4.761904716491699,0,5,0,14.285715103149414,0,33.333335876464844,0,23.809524536132813,0,19.047618865966797,0,42.214962005615234,68719476736,0,37401776128,0
204,1729730666994,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,66,67,67,64,71,64,63,25,0,9.523809432983398,0,9.523809432983398,0,4.761904716491699,0,25,0,26.3157901763916,0,23.809524536132813,0,14.285715103149414,0,42.214962005615234,68719476736,0,37415305216,0
199,1729730667199,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,66,67,67,64,71,64,63,35,0,10,0,0,0,5.263157844543457,0,42.85714340209961,0,19.047618865966797,0,26.3157901763916,0,10.526315689086914,0,49.81074905395508,68719476736,0,37416165376,0
200,1729730667400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,66,67,67,64,71,64,63,33.333335876464844,0,10.526315689086914,0,10,0,0,0,21.052631378173828,0,15.789472579956055,0,25,0,20,0,49.81074905395508,68719476736,0,37422731264,0
