Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729726951397,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,64,64,62,61,63,61,66.66667175292969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.389923095703125,68719476736,0,35783098368,0
201,1729726951397,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,64,64,62,61,63,61,NaN,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,42.389923095703125,68719476736,0,35785543680,0
199,1729726951600,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,64,64,62,61,63,61,36.3636360168457,0,26.3157901763916,0,9.523809432983398,0,23.809524536132813,0,76.19047546386719,4.761904716491699,35,0,25,0,40,0,42.389923095703125,68719476736,0,35810627584,0
202,1729726951800,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,64,64,62,61,63,61,36.842105865478516,0,52.38095474243164,0,15.789472579956055,0,10,0,26.3157901763916,0,55,0,19.047618865966797,0,30.000001907348633,0,42.389923095703125,68719476736,0,35836354560,0
199,1729726952003,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,68,67,69,91,66,68,9.523809432983398,0,20,0,4.761904716491699,0,0,0,10,0,0,0,73.68421173095703,0,0,0,44.01349639892578,68719476736,0,35853172736,0
199,1729726952203,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,68,67,69,91,66,68,47.36842346191406,0,14.285715103149414,4.761904716491699,10,0,0,0,20,0,35,0,14.285715103149414,0,0,0,44.01349639892578,68719476736,0,35870908416,0
202,1729726952403,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,68,67,69,91,66,68,52.38095474243164,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,52.38095474243164,0,44.01349639892578,68719476736,0,35892666368,0
203,1729726952606,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,68,67,69,91,66,68,10,0,0,0,0,0,0,0,5,0,9.090909004211426,0,95.23809814453125,0,0,0,44.01349639892578,68719476736,0,35903180800,0
202,1729726952810,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,68,67,69,91,66,68,10,0,0,0,35,0,33.333335876464844,0,9.523809432983398,0,0,0,36.842105865478516,0,0,0,44.01349639892578,68719476736,0,35908321280,0
203,1729726953012,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,66,67,68,65,69,86,66.66667175292969,0,0,0,0,0,21.052631378173828,0,15.000000953674316,0,4.761904716491699,0,4.761904716491699,0,0,0,59.498233795166016,68719476736,0,35913564160,0
