Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729707254642,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,64,63,66,62,63,61,50,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,42.99017333984375,68719476736,0,37840871424,0
202,1729707254643,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,64,63,66,62,63,61,NaN,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,42.99017333984375,68719476736,0,37840871424,0
202,1729707254846,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,64,63,66,62,63,61,45.45454788208008,0,20,0,15.789472579956055,0,15.789472579956055,0,36.842105865478516,4.761904716491699,38.095237731933594,0,30.000001907348633,0,31.81818199157715,0,42.99017333984375,68719476736,0,37840871424,0
202,1729707255049,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,79,68,67,67,66,66,47.36842346191406,0,35,0,20,0,36.3636360168457,0,40,0,40,0,23.809524536132813,0,25,0,42.99017333984375,68719476736,0,37840871424,0
200,1729707255252,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,79,68,67,67,66,66,42.85714340209961,0,14.285715103149414,0,9.090909004211426,0,10.526315689086914,0,33.333335876464844,0,25,0,20,0,10,0,46.00996398925781,68719476736,0,37840871424,0
200,1729707255453,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,79,68,67,67,66,66,45,0,20,0,5.263157844543457,0,20,0,21.052631378173828,0,26.3157901763916,0,21.052631378173828,0,10.526315689086914,0,46.00996398925781,68719476736,0,37912231936,0
199,1729707255654,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,79,68,67,67,66,66,52.6315803527832,0,9.523809432983398,0,9.523809432983398,0,5,0,33.333335876464844,0,23.809524536132813,0,25,0,14.285715103149414,0,46.00996398925781,68719476736,0,37929811968,0
202,1729707255854,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,79,68,67,67,66,66,42.85714340209961,0,5.263157844543457,0,5.263157844543457,0,9.523809432983398,0,31.57894515991211,0,20,0,23.809524536132813,0,10,0,46.00996398925781,68719476736,0,37942489088,0
204,1729707256056,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,67,68,67,67,65,66,65,45,0,33.333335876464844,0,10,0,15.000000953674316,0,38.095237731933594,0,25,0,31.57894515991211,0,33.333335876464844,0,46.00996398925781,68719476736,0,37951606784,0
200,1729707256261,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,67,68,67,67,65,66,65,35,0,10,0,0,0,0,0,30.000001907348633,0,30.000001907348633,0,27.272727966308594,0,10.526315689086914,0,59.18857192993164,68719476736,0,37957357568,0
203,1729707256462,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,67,68,67,67,65,66,65,30.000001907348633,0,9.523809432983398,0,5,0,4.761904716491699,0,30.000001907348633,0,30.000001907348633,4.761904716491699,15.789472579956055,0,15.000000953674316,0,59.18857192993164,68719476736,0,37963059200,0
199,1729707256665,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,67,68,67,67,65,66,65,35,0,5.263157844543457,0,9.523809432983398,0,0,0,30.000001907348633,0,33.333335876464844,0,15.000000953674316,0,14.285715103149414,0,59.18857192993164,68719476736,0,37966372864,0
200,1729707256866,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,67,68,67,67,65,66,65,30.000001907348633,0,14.285715103149414,0,20,0,9.523809432983398,0,20,0,15.000000953674316,0,20,0,5.263157844543457,0,59.18857192993164,68719476736,0,37973057536,0
201,1729707257067,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,68,72,69,69,67,78,67,55,0,15.000000953674316,0,10,0,5,0,30.000001907348633,0,21.052631378173828,0,23.809524536132813,0,9.523809432983398,4.761904716491699,59.18857192993164,68719476736,0,37976096768,0
203,1729707257268,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,68,72,69,69,67,78,67,42.85714340209961,0,21.052631378173828,0,5.263157844543457,0,0,0,28.571430206298828,0,19.047618865966797,0,15.000000953674316,0,0,0,67.38101196289063,68719476736,0,37998776320,0
200,1729707257473,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,68,72,69,69,67,78,67,45,0,18.18181800842285,0,13.636363983154297,0,9.523809432983398,0,30.000001907348633,0,20,0,15.789472579956055,0,14.285715103149414,0,67.38101196289063,68719476736,0,37978128384,0
204,1729707257674,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,68,72,69,69,67,78,67,31.57894515991211,0,0,0,15.789472579956055,0,5,0,35,0,20,0,25,0,30.000001907348633,0,67.38101196289063,68719476736,0,37973676032,0
201,1729707257878,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,68,72,69,69,67,78,67,33.333335876464844,0,14.285715103149414,0,0,0,4.761904716491699,0,47.36842346191406,0,25,0,9.523809432983398,0,4.761904716491699,0,67.38101196289063,68719476736,0,37988077568,0
199,1729707258080,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,66,66,67,65,64,65,64,30.000001907348633,0,14.285715103149414,0,14.285715103149414,0,5,0,33.333335876464844,0,14.285715103149414,0,25,0,31.57894515991211,0,67.38101196289063,68719476736,0,37985525760,0
