Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729772460148,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,60,60,61,60,60,59,60,58,50,0,0,0,0,0,0,0,33.333335876464844,0,33.333335876464844,0,0,0,0,0,37.73317337036133,68719476736,1073741824,31008763904,49020928
200,1729772460149,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,60,60,61,60,60,59,60,58,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.73317337036133,68719476736,1073741824,31011803136,49020928
201,1729772460350,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,60,60,61,60,60,59,60,58,75,0,25,0,0,0,9.523809432983398,0,52.38095474243164,0,19.047618865966797,0,20,0,14.285715103149414,0,37.73317337036133,68719476736,1073741824,31037030400,49020928
201,1729772460552,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,60,60,61,60,60,59,60,58,61.904762268066406,0,19.047618865966797,4.761904716491699,5,0,5,0,40,5,36.842105865478516,0,28.571430206298828,0,25,0,37.73317337036133,68719476736,1073741824,31072243712,49020928
200,1729772460753,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,83,65,68,64,64,64,63,10,0,0,0,0,0,0,0,100,0,5,0,5,0,0,0,37.73317337036133,68719476736,1073741824,31072243712,49020928
203,1729772460954,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,83,65,68,64,64,64,63,25,0,5.263157844543457,0,0,0,0,0,85,0,5,0,0,0,0,0,39.263519287109375,68719476736,1073741824,31134584832,49020928
148,1729772461213,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,83,65,68,64,64,64,63,30.76923179626465,0,33.333335876464844,0,7.692307949066162,0,4,0,26.923078536987305,0,26.923078536987305,0,14.814814567565918,0,0,0,39.263519287109375,68719476736,1073741824,31169835008,49020928
203,1729772461362,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,83,65,68,64,64,64,63,7.142857551574707,0,100,0,0,0,0,0,14.285715103149414,0,6.6666669845581055,0,6.6666669845581055,0,0,0,39.263519287109375,68719476736,1073741824,31177039872,49020928
200,1729772461566,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,83,65,68,64,64,64,63,47.619049072265625,0,0,0,10,0,0,0,42.85714340209961,0,4.761904716491699,0,10,0,10,0,39.263519287109375,68719476736,1073741824,31182225408,49020928
200,1729772461767,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,71,77,69,66,65,66,64,15.789472579956055,0,4.761904716491699,0,19.047618865966797,0,5,0,55,0,57.894737243652344,0,10,0,9.523809432983398,0,39.263519287109375,68719476736,1073741824,31194820608,49020928
