Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729744837165,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,59,60,60,61,60,58,60,59,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.59371566772461,68719476736,0,29199331328,0
203,1729744837165,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,59,60,60,61,60,58,60,59,100,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,33.59371566772461,68719476736,0,29202456576,0
204,1729744837370,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,59,60,60,61,60,58,60,59,42.85714340209961,0,9.523809432983398,0,5,0,15.000000953674316,0,23.809524536132813,0,90,0,5,0,20,0,33.59371566772461,68719476736,0,29228527616,0
201,1729744837574,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,59,60,60,61,60,58,60,59,26.3157901763916,0,60.000003814697266,0,0,0,52.38095474243164,0,33.333335876464844,0,15.000000953674316,0,5,0,15.000000953674316,0,33.59371566772461,68719476736,0,29268348928,0
203,1729744837776,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,67,67,68,91,66,68,9.523809432983398,0,33.333335876464844,0,4.761904716491699,0,65,0,0,0,4.761904716491699,0,0,0,0,0,35.4259033203125,68719476736,0,29300822016,0
201,1729744837981,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,67,67,68,91,66,68,15.000000953674316,0,0,0,0,0,30.000001907348633,0,9.523809432983398,0,65,0,4.761904716491699,0,0,0,35.4259033203125,68719476736,0,29325651968,0
199,1729744838183,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,67,67,68,91,66,68,15.000000953674316,0,15.000000953674316,0,0,0,0,0,0,0,20,0,0,0,70,0,35.4259033203125,68719476736,0,29345243136,0
200,1729744838383,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,67,67,68,91,66,68,20,0,4.761904716491699,0,0,0,55,0,10,0,10.526315689086914,0,5,0,47.36842346191406,0,35.4259033203125,68719476736,0,29352153088,0
204,1729744838584,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,65,67,67,68,91,66,68,40,0,0,0,0,0,0,0,30.000001907348633,0,9.090909004211426,0,9.523809432983398,0,71.42857360839844,0,35.4259033203125,68719476736,0,29360623616,0
200,1729744838789,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,82,66,67,67,69,66,66,65,50,0,0,0,0,0,0,0,42.85714340209961,0,0,0,0,0,14.285715103149414,0,55.47801208496094,68719476736,0,29367255040,0
199,1729744838990,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,82,66,67,67,69,66,66,65,5.263157844543457,0,0,0,0,0,0,0,100,0,9.523809432983398,0,5.263157844543457,0,0,0,55.47801208496094,68719476736,0,29374103552,0
203,1729744839190,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,82,66,67,67,69,66,66,65,25,0,9.090909004211426,0,20,4.761904716491699,15.000000953674316,0,9.523809432983398,5,63.15789031982422,4.761904716491699,10,0,15.789472579956055,0,55.47801208496094,68719476736,0,29384126464,0
203,1729744839395,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,82,66,67,67,69,66,66,65,10,0,0,0,0,0,0,0,10,0,100,0,0,0,4.761904716491699,0,55.47801208496094,68719476736,0,29404053504,0
200,1729744839598,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,82,66,67,67,69,66,66,65,5,0,0,0,0,0,0,0,0,0,100,0,4.761904716491699,0,4.761904716491699,0,55.47801208496094,68719476736,0,29434679296,0
200,1729744839800,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,67,96,69,69,68,67,66,9.523809432983398,0,0,0,0,0,0,0,4.761904716491699,0,100,0,4.761904716491699,0,0,0,66.27391052246094,68719476736,0,29424865280,0
199,1729744840001,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,67,96,69,69,68,67,66,5,0,0,0,0,0,0,0,4.761904716491699,0,100,0,0,0,0,0,66.27391052246094,68719476736,0,29395881984,0
16,1729744840202,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,67,96,69,69,68,67,66,45,0,5,0,0,0,5,0,5.263157844543457,4.761904716491699,19.047618865966797,0,0,0,0,0,66.27391052246094,68719476736,0,29211103232,0
