Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729730817260,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,65,66,67,64,64,63,62,100,0,33.333335876464844,0,0,0,0,0,50,0,50,0,50,0,100,0,42.640586853027344,68719476736,0,35900686336,0
203,1729730817261,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,65,66,67,64,64,63,62,0,0,100,0,66.66667175292969,0,0,0,50,0,100,0,100,0,50,0,42.640586853027344,68719476736,0,35908493312,0
202,1729730817465,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,65,66,67,64,64,63,62,42.85714340209961,0,71.42857360839844,0,55,0,20,0,61.904762268066406,0,30.000001907348633,0,33.333335876464844,0,19.047618865966797,0,42.640586853027344,68719476736,0,35954196480,0
199,1729730817668,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,65,66,67,64,64,63,62,50,0,80,0,47.619049072265625,0,25,0,36.842105865478516,0,28.571430206298828,0,25,0,40,0,42.640586853027344,68719476736,0,35954196480,0
203,1729730817868,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,67,67,69,67,82,79,26.3157901763916,0,15.000000953674316,0,45,0,33.333335876464844,5,28.571430206298828,0,15.000000953674316,0,31.57894515991211,0,30.000001907348633,0,42.640586853027344,68719476736,0,35954196480,0
203,1729730818072,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,67,67,69,67,82,79,33.333335876464844,0,15.000000953674316,0,10,0,66.66667175292969,0,35,0,20,0,45.45454788208008,0,15.000000953674316,0,43.448463439941406,68719476736,0,36054343680,0
204,1729730818276,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,67,67,69,67,82,79,10,0,4.761904716491699,0,60.000003814697266,0,40,0,5,0,38.095237731933594,0,63.15789031982422,0,4.761904716491699,0,43.448463439941406,68719476736,0,36085891072,0
204,1729730818480,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,67,67,69,67,82,79,42.85714340209961,0,65,0,38.095237731933594,0,25,0,40,0,21.052631378173828,0,35,4.761904716491699,28.571430206298828,0,43.448463439941406,68719476736,0,36100239360,0
202,1729730818685,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,66,67,67,69,67,82,79,47.619049072265625,0,14.285715103149414,0,0,0,0,0,14.285715103149414,0,47.619049072265625,0,14.285715103149414,0,89.47368621826172,0,43.448463439941406,68719476736,0,36111319040,0
203,1729730818888,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,84,68,85,70,71,71,70,72,30.000001907348633,0,60.000003814697266,0,15.789472579956055,0,30.000001907348633,0,19.047618865966797,0,52.38095474243164,0,4.761904716491699,0,9.523809432983398,0,43.448463439941406,68719476736,0,36121403392,0
