Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729741604362,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,58,58,57,58,57,56,58,56,50,0,0,0,0,0,0,0,33.333335876464844,0,0,0,0,0,0,0,37.365909576416016,68719476736,0,29876924416,0
202,1729741604363,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,58,58,57,58,57,56,58,56,100,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,37.365909576416016,68719476736,0,29879087104,0
200,1729741604566,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,86,71,66,62,61,65,61,20,0,15.000000953674316,0,0,0,4.761904716491699,0,100,0,30.000001907348633,0,15.000000953674316,0,23.809524536132813,0,37.365909576416016,68719476736,0,29879087104,0
200,1729741604766,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,86,71,66,62,61,65,61,15.000000953674316,0,75,0,0,0,0,0,45,0,15.000000953674316,0,35,0,21.052631378173828,0,37.51055908203125,68719476736,0,29879087104,0
202,1729741604967,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,86,71,66,62,61,65,61,70,0,5,0,0,0,0,0,33.333335876464844,0,5,0,0,0,9.523809432983398,0,37.51055908203125,68719476736,0,29879087104,0
204,1729741605169,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,86,71,66,62,61,65,61,85,0,5,0,0,0,0,0,10.526315689086914,0,14.285715103149414,0,5,0,10,0,37.51055908203125,68719476736,0,29958742016,0
200,1729741605374,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,86,71,66,62,61,65,61,100,0,0,0,0,0,0,0,4.761904716491699,0,0,0,4.545454502105713,0,0,0,37.51055908203125,68719476736,0,29978701824,0
204,1729741605575,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,86,66,66,67,64,63,65,63,100,0,0,0,0,0,0,0,5,0,4.761904716491699,0,0,0,0,0,37.51055908203125,68719476736,0,29986656256,0
199,1729741605780,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,86,66,66,67,64,63,65,63,33.333335876464844,0,0,0,0,0,0,0,71.42857360839844,0,0,0,0,0,0,0,46.09111022949219,68719476736,0,29992476672,0
204,1729741605980,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,86,66,66,67,64,63,65,63,31.57894515991211,0,0,0,0,0,0,0,15.000000953674316,0,60.000003814697266,0,0,0,4.761904716491699,0,46.09111022949219,68719476736,0,29998260224,0
203,1729741606185,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,86,66,66,67,64,63,65,63,66.66667175292969,0,0,0,31.81818199157715,0,0,0,5,0,15.000000953674316,0,4.761904716491699,0,0,0,46.09111022949219,68719476736,0,30003691520,0
203,1729741606389,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,86,66,66,67,64,63,65,63,10.526315689086914,0,0,0,100,0,0,0,14.285715103149414,0,10,0,4.761904716491699,0,10,0,46.09111022949219,68719476736,0,30014656512,0
204,1729741606593,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,65,64,64,65,69,64,100,67,9.523809432983398,0,0,0,100,0,0,0,0,0,4.761904716491699,0,0,0,0,0,46.09111022949219,68719476736,0,30035570688,0
202,1729741606798,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,65,64,64,65,69,64,100,67,4.761904716491699,0,0,0,100,0,0,0,0,0,4.761904716491699,0,0,0,0,0,73.02487182617188,68719476736,0,30082527232,0
204,1729741607001,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,65,64,64,65,69,64,100,67,5,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,73.02487182617188,68719476736,0,30280843264,0
200,1729741607206,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,65,64,64,65,69,64,100,67,14.285715103149414,0,14.285715103149414,0,9.523809432983398,0,90,0,9.523809432983398,0,4.761904716491699,0,5,0,4.761904716491699,0,73.02487182617188,68719476736,0,30380236800,0
199,1729741607406,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,65,64,64,65,69,64,100,67,30.000001907348633,23.809524536132813,20,23.809524536132813,20,23.809524536132813,100,25,25,23.809524536132813,25,20,25,25,20,28.571430206298828,73.02487182617188,68719476736,0,30456115200,0
