__run_id,__done,input_size,cache_strategy,sampling_rate,input_description,execution_time,average_cpu_usage,memory_usage,energy_consumption,dram_energy,package_energy,pp0_energy,pp1_energy
run_0_repetition_0,DONE,1024,DFT,200,1024 points,0.03942339000059292,14.05819345,34469.85394965,166.93621337890627,0.0,0.0,0.0,0.0
run_1_repetition_0,DONE,1024,DFT_cache,200,1024 points,3.6167039070278406e-05,15.58714518,34468.61740451,168.5139076309204,0.0,0.0,0.0,0.0
run_2_repetition_0,DONE,1024,DFT_lru_cache,200,1024 points,3.3543037716299295e-05,16.05974746,28592.8984375,153.11998810958863,0.0,0.0,0.0,0.0
run_3_repetition_0,DONE,4096,DFT,200,4096 points,0.6090446599991992,13.12998276,28645.87746711,175.42933026123046,0.0,0.0,0.0,0.0
run_4_repetition_0,DONE,4096,DFT_cache,200,4096 points,0.00013044802471995354,12.99052824,28682.76665296,173.30888480377195,0.0,0.0,0.0,0.0
run_5_repetition_0,DONE,4096,DFT_lru_cache,200,4096 points,0.00012099300511181355,13.15658678,28628.64309211,161.94159467697142,0.0,0.0,0.0,0.0
run_6_repetition_0,DONE,8192,DFT,200,8192 points,2.296006370044779,11.41947048,28953.48088728,288.3621065368652,0.0,0.0,0.0,0.0
run_7_repetition_0,DONE,8192,DFT_cache,200,8192 points,0.0002288359683007002,11.96262183,28994.82667824,277.4113757972717,0.0,0.0,0.0,0.0
run_8_repetition_0,DONE,8192,DFT_lru_cache,200,8192 points,0.000222058966755867,11.3200228,28963.10811942,287.2571984443665,0.0,0.0,0.0,0.0
