Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729747361632,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,64,63,61,63,61,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.277339935302734,68719476736,0,28957143040,0
202,1729747361632,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,64,63,61,63,61,100,0,0,0,0,0,0,0,100,0,0,0,50,0,0,0,37.277339935302734,68719476736,0,28958732288,0
208,1729747361836,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,64,63,61,63,61,23.809524536132813,0,15.000000953674316,0,5,0,0,0,20,0,70,0,20,0,52.6315803527832,0,37.986732482910156,68719476736,0,28970811392,0
209,1729747362044,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,64,63,61,63,61,65,0,13.636363983154297,0,0,0,33.333335876464844,0,38.095237731933594,0,28.571430206298828,0,15.000000953674316,0,39.130435943603516,0,37.986732482910156,68719476736,0,28970266624,0
202,1729747362254,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,64,63,61,63,61,13.636363983154297,0,0,0,0,0,0,0,0,0,9.523809432983398,0,95.23809814453125,0,0,0,37.986732482910156,68719476736,0,28970250240,0
201,1729747362457,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,64,63,61,63,61,47.36842346191406,0,0,0,4.761904716491699,0,4.761904716491699,0,9.523809432983398,0,4.761904716491699,0,61.904762268066406,0,0,0,37.986732482910156,68719476736,0,28970164224,0
208,1729747362659,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,68,68,70,68,98,67,66,28.571430206298828,0,75,0,0,0,0,0,0,0,5.263157844543457,0,0,0,0,0,43.796287536621094,68719476736,0,28969971712,0
200,1729747362868,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,68,68,70,68,98,67,66,13.636363983154297,0,0,0,0,0,0,0,9.090909004211426,0,4.761904716491699,0,100,0,4.761904716491699,0,43.796287536621094,68719476736,0,28970782720,0
204,1729747363069,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,68,68,70,68,98,67,66,21.052631378173828,0,5,0,15.000000953674316,0,0,0,38.095237731933594,0,5,0,50,0,10,0,43.796287536621094,68719476736,0,28972879872,0
209,1729747363274,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,68,68,70,68,98,67,66,76.19047546386719,0,0,0,23.809524536132813,0,0,0,0,0,4.761904716491699,0,5,0,4.761904716491699,0,43.796287536621094,68719476736,0,28972830720,0
