__run_id,__done,input_size,sampling_rate,cache_strategy,input_description,execution_time,execution_time_1,execution_time_2,average_cpu_usage,memory_usage,energy_consumption,dram_energy,package_energy,pp0_energy,pp1_energy
run_0_repetition_0,DONE,10,200,tower_of_hanoi,10 disks,0.00015770201571285725,6.744300480931997e-05,6.568001117557287e-05,11.41691844,27907.73046875,9.185590255737305,0.0,0.0,0.0,0.0
run_1_repetition_0,DONE,10,200,tower_of_hanoi_cache,10 disks,3.9749022107571363e-05,1.3473036233335733e-05,5.990150384604931e-07,8.66116528,27934.4453125,9.136287963867186,0.0,0.0,0.0,0.0
run_2_repetition_0,DONE,10,200,tower_of_hanoi_lru_cache,10 disks,4.073500167578459e-05,1.3289973139762878e-05,6.790505722165108e-07,6.97871584,27911.11197917,9.007900478363037,0.0,0.0,0.0,0.0
run_3_repetition_0,DONE,20,200,tower_of_hanoi,20 disks,0.133814427012112,0.06893478601705283,0.0648477670038119,10.62094162,27908.68359375,9.18431893157959,0.0,0.0,0.0,0.0
run_4_repetition_0,DONE,20,200,tower_of_hanoi_cache,20 disks,4.851195262745023e-05,2.286297967657447e-05,6.439513526856899e-07,7.80257948,27919.49088542,8.98454494857788,0.0,0.0,0.0,0.0
run_5_repetition_0,DONE,20,200,tower_of_hanoi_lru_cache,20 disks,5.049101309850812e-05,2.3352971766144037e-05,6.220070645213127e-07,11.93272022,27909.70833333,9.160736263275146,0.0,0.0,0.0,0.0
run_6_repetition_0,DONE,30,200,tower_of_hanoi,30 disks, , , ,11.77271676,27892.3201132,1415.1766120338439,0.0,0.0,0.0,0.0
run_7_repetition_0,DONE,30,200,tower_of_hanoi_cache,30 disks,6.3034996856004e-05,3.6980025470256805e-05,6.529735401272774e-07,10.56592717,27643.92838542,9.187980895996093,0.0,0.0,0.0,0.0
run_8_repetition_0,DONE,30,200,tower_of_hanoi_lru_cache,30 disks,6.195303285494447e-05,3.668799763545394e-05,7.700291462242603e-07,11.53912256,27811.27473958,10.076161422729491,0.0,0.0,0.0,0.0
