Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729772298841,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,62,62,61,63,61,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.63998031616211,68719476736,1073741824,29632221184,49020928
199,1729772298841,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,62,62,61,63,61,100,0,50,0,0,0,0,0,50,0,100,0,NaN,0,100,0,39.63998031616211,68719476736,1073741824,29635661824,49020928
202,1729772299041,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,62,62,61,63,61,63.15789031982422,0,10,0,0,0,0,0,25,0,15.000000953674316,0,14.285715103149414,0,10,0,40.55531692504883,68719476736,1073741824,29650935808,49020928
202,1729772299245,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,62,62,61,63,61,70,0,20,0,15.000000953674316,0,10,0,57.894737243652344,0,45,4.761904716491699,38.095237731933594,0,28.571430206298828,0,40.55531692504883,68719476736,1073741824,29659738112,49020928
202,1729772299447,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,62,62,61,63,61,90.47618865966797,0,10,0,10,0,4.761904716491699,0,23.809524536132813,0,20,0,15.000000953674316,0,15.789472579956055,0,40.55531692504883,68719476736,1073741824,29696819200,49020928
200,1729772299650,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,63,63,63,62,62,61,63,61,45,0,0,0,0,0,0,0,20,0,63.6363639831543,0,15.789472579956055,0,9.523809432983398,0,40.55531692504883,68719476736,1073741824,29727322112,49020928
200,1729772299851,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,74,68,68,66,64,64,64,63,70,0,9.523809432983398,0,0,0,0,0,31.57894515991211,0,15.000000953674316,0,14.285715103149414,0,10,0,40.55531692504883,68719476736,1073741824,29742002176,49020928
201,1729772300051,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,74,68,68,66,64,64,64,63,65,0,9.523809432983398,0,5.263157844543457,0,4.761904716491699,0,30.000001907348633,0,15.789472579956055,0,15.000000953674316,0,5.263157844543457,0,47.394351959228516,68719476736,1073741824,29752713216,49020928
201,1729772300253,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,74,68,68,66,64,64,64,63,76.19047546386719,0,0,0,4.761904716491699,0,0,0,27.272727966308594,0,15.000000953674316,0,15.000000953674316,0,9.523809432983398,0,47.394351959228516,68719476736,1073741824,29763313664,49020928
203,1729772300455,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,74,68,68,66,64,64,64,63,72.22222137451172,0,5.263157844543457,0,0,0,0,0,21.052631378173828,0,10,0,5.263157844543457,0,9.523809432983398,0,47.394351959228516,68719476736,1073741824,29773484032,49020928
202,1729772300658,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,74,68,68,66,64,64,64,63,57.142860412597656,0,4.761904716491699,0,19.047618865966797,0,0,0,20,0,20,0,14.285715103149414,0,15.789472579956055,0,47.394351959228516,68719476736,1073741824,29782351872,49020928
202,1729772300861,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,81,69,69,68,68,66,68,66,76.19047546386719,0,5,0,15.789472579956055,4.761904716491699,0,0,33.333335876464844,4.761904716491699,14.285715103149414,0,10,0,9.523809432983398,0,47.394351959228516,68719476736,1073741824,29792501760,49020928
