Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729730838929,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,73,70,95,70,69,75,67,50,0,50,0,0,0,0,0,50,0,50,0,100,0,50,0,38.85609817504883,68719476736,0,34283085824,0
201,1729730838929,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,73,70,95,70,69,75,67,100,0,50,0,100,0,50,0,50,0,50,0,NaN,0,50,33.333335876464844,38.85609817504883,68719476736,0,34288664576,0
202,1729730839131,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,73,70,95,70,69,75,67,47.619049072265625,0,33.333335876464844,4.545454502105713,57.894737243652344,4.761904716491699,47.619049072265625,0,40,0,47.36842346191406,0,42.85714340209961,0,25,0,40.16603469848633,68719476736,0,34349965312,0
203,1729730839334,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,73,70,95,70,69,75,67,45,0,35,0,20,0,50,0,25,0,63.6363639831543,0,42.105262756347656,0,42.85714340209961,0,40.16603469848633,68719476736,0,34416476160,0
204,1729730839537,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,73,70,95,70,69,75,67,10,0,75,0,0,0,5,0,0,0,30.000001907348633,0,9.090909004211426,0,85,0,40.16603469848633,68719476736,0,34479243264,0
203,1729730839742,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,71,73,70,95,70,69,75,67,19.047618865966797,0,33.333335876464844,0,80.95238494873047,0,0,0,28.571430206298828,0,20,0,25,0,19.047618865966797,0,40.16603469848633,68719476736,0,34529497088,0
203,1729730839945,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,85,69,69,84,68,69,68,66,68.42105102539063,0,0,0,35,0,0,0,0,0,5,0,100,0,0,0,40.16603469848633,68719476736,0,34564476928,0
201,1729730840149,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,85,69,69,84,68,69,68,66,23.809524536132813,0,5.263157844543457,0,42.85714340209961,0,10,0,40.90909194946289,0,30.000001907348633,0,66.66667175292969,0,19.047618865966797,0,53.2292366027832,68719476736,0,34589933568,0
203,1729730840351,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,85,69,69,84,68,69,68,66,55,0,52.38095474243164,0,5,0,38.095237731933594,0,36.842105865478516,0,52.38095474243164,0,35,0,40,0,53.2292366027832,68719476736,0,34588942336,0
202,1729730840555,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,85,69,69,84,68,69,68,66,42.85714340209961,0,25,0,0,0,15.789472579956055,0,19.047618865966797,4.761904716491699,65,0,20,0,65,0,53.2292366027832,68719476736,0,34603843584,0
199,1729730840758,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,85,69,69,84,68,69,68,66,30.000001907348633,0,14.285715103149414,0,50,0,14.285715103149414,0,10.526315689086914,0,60.000003814697266,0,25,0,35,0,53.2292366027832,68719476736,0,34623803392,0
