Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729747280918,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,66,62,62,61,61,61,60,66.66667175292969,0,0,0,0,0,0,0,0,0,33.333335876464844,0,0,0,0,0,37.563106536865234,68719476736,0,28957569024,0
204,1729747280918,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,66,62,62,61,61,61,60,NaN,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,37.563106536865234,68719476736,0,28959793152,0
206,1729747281123,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,66,62,62,61,61,61,60,38.095237731933594,0,21.052631378173828,0,9.523809432983398,0,0,0,42.85714340209961,0,42.85714340209961,0,35,0,23.809524536132813,0,37.563106536865234,68719476736,0,28970590208,0
203,1729747281330,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,66,62,62,61,61,61,60,23.809524536132813,0,9.523809432983398,0,40,0,5,0,55,0,25,0,18.18181800842285,0,33.333335876464844,0,37.563106536865234,68719476736,0,28970582016,0
201,1729747281534,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,67,96,68,67,67,68,66,40,0,9.090909004211426,0,25,0,0,0,19.047618865966797,0,38.095237731933594,0,5,0,0,0,37.563106536865234,68719476736,0,28970582016,0
208,1729747281736,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,67,96,68,67,67,68,66,57.142860412597656,0,0,0,4.761904716491699,0,0,0,0,0,45,0,0,0,0,0,38.99898910522461,68719476736,0,28970467328,0
202,1729747281944,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,67,96,68,67,67,68,66,10,0,0,0,0,0,52.38095474243164,0,47.619049072265625,0,10,0,0,0,4.761904716491699,0,38.99898910522461,68719476736,0,28970471424,0
207,1729747282147,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,67,96,68,67,67,68,66,10,0,0,0,0,0,35,0,28.571430206298828,0,42.85714340209961,0,0,0,4.761904716491699,0,38.99898910522461,68719476736,0,28969926656,0
207,1729747282355,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,67,96,68,67,67,68,66,23.809524536132813,0,15.000000953674316,0,50,0,4.545454502105713,0,9.523809432983398,0,38.095237731933594,0,9.523809432983398,0,5,0,38.99898910522461,68719476736,0,28972785664,0
206,1729747282564,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,66,66,67,71,66,100,68,5,0,0,0,100,0,0,0,4.761904716491699,0,0,0,0,0,4.545454502105713,0,38.99898910522461,68719476736,0,28972761088,0
