Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729742715052,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,59,64,62,62,58,59,58,100,0,0,0,50,0,0,0,0,0,50,0,50,0,50,0,36.13884353637695,68719476736,0,30084460544,0
199,1729742715053,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,59,64,62,62,58,59,58,0,0,0,0,100,0,0,0,100,0,0,0,NaN,0,0,0,36.13884353637695,68719476736,0,30087827456,0
207,1729742715253,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,59,64,62,62,58,59,58,40,0,28.571430206298828,0,10,0,10,0,61.904762268066406,5,25,0,100,0,15.000000953674316,0,36.13884353637695,68719476736,0,30112559104,0
202,1729742715461,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,59,64,62,62,58,59,58,47.619049072265625,0,40,0,9.523809432983398,0,4.761904716491699,0,70,0,38.095237731933594,0,36.3636360168457,0,35,0,36.13884353637695,68719476736,0,30152052736,0
200,1729742715664,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,77,89,67,75,65,65,64,31.57894515991211,0,5,0,30.000001907348633,0,0,0,23.809524536132813,0,75,0,14.285715103149414,0,19.047618865966797,0,36.13884353637695,68719476736,0,30185541632,0
200,1729742715865,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,77,89,67,75,65,65,64,57.142860412597656,0,9.523809432983398,0,5.263157844543457,0,5.263157844543457,0,68.42105102539063,0,20,0,10.526315689086914,0,25,0,39.154476165771484,68719476736,0,30214348800,0
200,1729742716066,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,77,89,67,75,65,65,64,40,0,5,0,4.761904716491699,0,9.523809432983398,0,66.66667175292969,0,28.571430206298828,0,42.85714340209961,0,15.000000953674316,0,39.154476165771484,68719476736,0,30240399360,0
207,1729742716266,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,77,89,67,75,65,65,64,30.000001907348633,0,0,0,4.761904716491699,0,0,0,25,0,5.263157844543457,0,100,0,25,0,39.154476165771484,68719476736,0,30254202880,0
201,1729742716474,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,73,77,89,67,75,65,65,64,23.809524536132813,0,5,0,0,0,0,0,71.42857360839844,0,30.000001907348633,0,45,0,14.285715103149414,0,39.154476165771484,68719476736,0,30261297152,0
199,1729742716676,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,71,74,74,75,64,65,64,45,0,14.285715103149414,0,5,0,0,0,40,0,76.19047546386719,0,28.571430206298828,0,15.000000953674316,0,39.154476165771484,68719476736,0,30273433600,0
