Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729744129775,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,61,62,62,61,60,61,59,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.72303771972656,68719476736,0,29121626112,0
202,1729744129776,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,61,62,62,61,60,61,59,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,33.72303771972656,68719476736,0,29121626112,0
199,1729744129979,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,61,62,62,61,60,61,59,23.809524536132813,4.761904716491699,35,0,0,0,0,0,42.85714340209961,0,71.42857360839844,0,20,0,15.000000953674316,0,33.72303771972656,68719476736,0,29121626112,0
199,1729744130179,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,61,62,62,61,60,61,59,31.57894515991211,0,15.000000953674316,0,0,0,18.18181800842285,0,40,4.761904716491699,25,0,90,0,5.263157844543457,0,33.72303771972656,68719476736,0,29121626112,0
204,1729744130379,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,61,62,62,61,60,61,59,5,0,20,0,0,0,63.15789031982422,0,0,0,0,0,19.047618865966797,0,0,0,33.72303771972656,68719476736,0,29121626112,0
199,1729744130584,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,61,62,62,61,60,61,59,15.000000953674316,0,5,4.761904716491699,0,0,40,0,9.523809432983398,0,0,0,45,0,0,0,33.72303771972656,68719476736,0,29249785856,0
202,1729744130784,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,67,67,82,66,66,65,65,33.333335876464844,0,4.761904716491699,0,0,0,0,0,0,0,35,0,42.105262756347656,0,9.090909004211426,0,39.060821533203125,68719476736,0,29269774336,0
204,1729744130988,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,67,67,82,66,66,65,65,95,0,0,0,0,0,0,0,5,0,14.285715103149414,4.545454502105713,4.761904716491699,0,0,0,39.060821533203125,68719476736,0,29277736960,0
200,1729744131192,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,67,67,82,66,66,65,65,19.047618865966797,0,0,0,9.523809432983398,0,0,0,4.761904716491699,0,0,0,80.95238494873047,0,0,0,39.060821533203125,68719476736,0,29283311616,0
201,1729744131393,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,67,67,82,66,66,65,65,42.105262756347656,0,4.761904716491699,0,0,0,0,0,5,0,9.523809432983398,0,57.894737243652344,0,0,0,39.060821533203125,68719476736,0,29288996864,0
199,1729744131596,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,67,67,82,66,66,65,65,9.523809432983398,0,0,0,0,0,0,0,15.000000953674316,0,94.73684692382813,0,4.761904716491699,0,0,0,39.060821533203125,68719476736,0,29296742400,0
199,1729744131796,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,64,73,65,64,63,64,62,15.789472579956055,0,0,0,0,0,0,0,40,0,65,0,15.789472579956055,0,0,0,63.480979919433594,68719476736,0,29306748928,0
202,1729744131996,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,64,73,65,64,63,64,62,5,0,0,0,0,0,0,0,100,0,4.761904716491699,0,0,0,0,0,63.480979919433594,68719476736,0,29326176256,0
201,1729744132198,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,64,73,65,64,63,64,62,14.285715103149414,0,0,0,90.47618865966797,0,0,0,13.636363983154297,0,5.263157844543457,0,9.523809432983398,0,4.761904716491699,0,63.480979919433594,68719476736,0,29351268352,0
199,1729744132401,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,64,73,65,64,63,64,62,10,0,0,0,60.000003814697266,0,0,0,0,0,40,0,0,0,15.000000953674316,0,63.480979919433594,68719476736,0,29351268352,0
14,1729744132601,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,64,73,65,64,63,64,62,10.526315689086914,0,0,0,0,0,0,0,4.761904716491699,0,45,0,30.000001907348633,0,0,0,63.480979919433594,68719476736,0,29125640192,0
