Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729783976928,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,67,66,66,65,63,65,63,100,0,33.333335876464844,0,0,0,50,0,0,0,0,0,66.66667175292969,0,0,0,44.7689208984375,68719476736,1073741824,28382654464,49020928
209,1729783976929,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,67,66,66,65,63,65,63,100,0,0,0,0,0,0,0,50,0,50,0,0,0,50,0,44.7689208984375,68719476736,1073741824,28385034240,49020928
207,1729783977138,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,67,66,66,65,63,65,63,59.09090805053711,0,38.095237731933594,0,33.333335876464844,0,23.809524536132813,4.545454502105713,45,4.761904716491699,38.095237731933594,0,42.85714340209961,0,47.619049072265625,0,44.7689208984375,68719476736,1073741824,28431704064,49020928
208,1729783977345,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,68,72,72,70,73,69,75,50,0,36.842105865478516,0,38.095237731933594,0,28.571430206298828,0,45.45454788208008,4.545454502105713,40,0,55,0,28.571430206298828,0,45.79167175292969,68719476736,1073741824,28544081920,49020928
207,1729783977555,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,68,72,72,70,73,69,75,40,0,18.18181800842285,0,9.523809432983398,0,14.285715103149414,0,40,0,28.571430206298828,0,42.85714340209961,0,20,0,45.79167175292969,68719476736,1073741824,28681785344,49020928
207,1729783977762,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,68,72,72,70,73,69,75,38.095237731933594,0,14.285715103149414,0,5,0,10,0,40,0,28.571430206298828,0,23.809524536132813,0,33.333335876464844,0,45.79167175292969,68719476736,1073741824,28441153536,49020928
206,1729783977969,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,68,72,72,70,73,69,75,38.095237731933594,0,15.000000953674316,0,23.809524536132813,0,14.285715103149414,0,38.095237731933594,0,30.000001907348633,0,30.000001907348633,0,15.000000953674316,4.761904716491699,45.79167175292969,68719476736,1073741824,28507443200,49020928
203,1729783978176,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,68,72,71,69,67,71,68,47.619049072265625,0,19.047618865966797,0,30.000001907348633,0,15.000000953674316,0,42.85714340209961,0,38.095237731933594,0,23.809524536132813,0,27.272727966308594,0,45.79167175292969,68719476736,1073741824,28643778560,49020928
207,1729783978380,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,72,71,71,69,67,71,68,45,4.545454502105713,35,0,19.047618865966797,4.761904716491699,14.285715103149414,0,30.000001907348633,4.761904716491699,35,0,30.000001907348633,0,20,0,58.3575325012207,68719476736,1073741824,28565893120,49020928
12,1729783978588,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,75,72,71,71,69,67,71,68,33.333335876464844,4.761904716491699,10,0,20,0,15.000000953674316,0,20,0,23.809524536132813,0,14.285715103149414,4.761904716491699,20,0,58.3575325012207,68719476736,1073741824,28565893120,49020928
