Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729748939727,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,67,66,66,65,64,65,63,0,0,33.333335876464844,0,33.333335876464844,0,0,0,50,0,0,0,50,0,0,0,48.3392219543457,68719476736,1073741824,29047820288,251133952
203,1729748939727,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,67,66,66,65,64,65,63,100,0,0,0,0,0,0,0,50,0,100,0,0,0,0,0,48.3392219543457,68719476736,1073741824,29050810368,251133952
207,1729748939931,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,67,66,66,65,64,65,63,61.904762268066406,0,0,0,0,0,4.761904716491699,0,31.57894515991211,0,15.789472579956055,0,20,0,14.285715103149414,0,48.3392219543457,68719476736,1073741824,29050810368,251133952
201,1729748940139,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,67,66,66,65,64,65,63,57.894737243652344,0,52.38095474243164,0,42.85714340209961,4.545454502105713,38.095237731933594,0,42.85714340209961,4.761904716491699,50,0,42.85714340209961,0,42.85714340209961,0,48.3392219543457,68719476736,1073741824,29050810368,251133952
206,1729748940341,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,67,66,66,65,64,65,63,40.90909194946289,0,38.095237731933594,0,5.263157844543457,0,5.263157844543457,0,33.333335876464844,0,45.45454788208008,0,15.000000953674316,0,10.526315689086914,0,48.3392219543457,68719476736,1073741824,29050810368,251133952
207,1729748940548,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,67,68,75,65,67,65,47.619049072265625,0,15.000000953674316,0,14.285715103149414,4.761904716491699,4.761904716491699,0,35,0,20,0,25,0,15.000000953674316,0,48.3392219543457,68719476736,1073741824,29572509696,251133952
209,1729748940756,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,67,68,75,65,67,65,36.842105865478516,0,19.047618865966797,0,4.545454502105713,0,9.523809432983398,0,33.333335876464844,0,38.095237731933594,0,14.285715103149414,0,27.272727966308594,0,54.870826721191406,68719476736,1073741824,29706555392,251133952
207,1729748940966,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,67,68,75,65,67,65,40.90909194946289,0,19.047618865966797,0,14.285715103149414,0,18.18181800842285,0,33.333335876464844,0,19.047618865966797,0,22.72727394104004,0,19.047618865966797,0,54.870826721191406,68719476736,1073741824,29834457088,251133952
205,1729748941174,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,67,68,75,65,67,65,40,0,9.523809432983398,0,20,0,0,0,25,0,35,0,25,0,14.285715103149414,0,54.870826721191406,68719476736,1073741824,29963968512,251133952
208,1729748941380,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,67,67,68,75,65,67,65,38.095237731933594,0,19.047618865966797,0,9.523809432983398,0,14.285715103149414,0,33.333335876464844,0,45,0,30.000001907348633,4.761904716491699,20,0,54.870826721191406,68719476736,1073741824,29963968512,251133952
201,1729748941589,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,69,67,78,68,67,67,66,38.095237731933594,0,15.000000953674316,0,0,0,23.809524536132813,0,33.333335876464844,0,31.81818199157715,0,23.809524536132813,0,14.285715103149414,0,54.870826721191406,68719476736,1073741824,30225166336,251133952
207,1729748941791,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,69,67,78,68,67,67,66,45,0,5.263157844543457,0,4.761904716491699,0,5,0,47.36842346191406,0,20,0,38.095237731933594,0,20,0,67.72937774658203,68719476736,1073741824,30352719872,251133952
200,1729748942000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,69,67,78,68,67,67,66,42.85714340209961,0,18.18181800842285,0,14.285715103149414,0,5.263157844543457,0,42.85714340209961,0,42.85714340209961,0,25,0,19.047618865966797,0,67.72937774658203,68719476736,1073741824,30485262336,251133952
209,1729748942201,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,69,67,78,68,67,67,66,40,0,25,0,5.263157844543457,0,9.523809432983398,0,47.619049072265625,0,26.3157901763916,0,20,0,15.000000953674316,0,67.72937774658203,68719476736,1073741824,30485262336,251133952
208,1729748942410,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,69,67,78,68,67,67,66,42.85714340209961,0,14.285715103149414,0,9.090909004211426,0,9.523809432983398,0,40,0,22.72727394104004,0,13.636363983154297,0,19.047618865966797,0,67.72937774658203,68719476736,1073741824,30485262336,251133952
203,1729748942619,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,67,74,67,68,66,67,66,35,0,28.571430206298828,0,5,0,9.523809432983398,0,23.809524536132813,0,25,0,15.789472579956055,4.545454502105713,19.047618865966797,0,67.72937774658203,68719476736,1073741824,30885613568,251133952
208,1729748942823,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,67,74,67,68,66,67,66,42.85714340209961,0,30.000001907348633,0,0,0,0,0,33.333335876464844,0,33.333335876464844,0,22.72727394104004,0,15.000000953674316,0,68.45978546142578,68719476736,1073741824,31008370688,251133952
