Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729743018911,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,61,61,61,61,60,60,63,60,50,0,0,0,0,0,0,0,33.333335876464844,0,0,0,0,0,0,0,35.18598937988281,68719476736,0,30373888000,0
204,1729743018912,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,61,61,61,61,60,60,63,60,100,0,0,0,0,0,0,0,50,0,66.66667175292969,0,50,0,100,0,35.18598937988281,68719476736,0,30373888000,0
206,1729743019117,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,61,61,61,61,60,60,63,60,52.38095474243164,0,20,0,15.000000953674316,0,33.333335876464844,0,31.57894515991211,0,52.6315803527832,0,31.81818199157715,0,28.571430206298828,0,35.18598937988281,68719476736,0,30373888000,0
208,1729743019324,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,61,61,61,61,60,60,63,60,45,0,19.047618865966797,0,40.90909194946289,0,5,0,23.809524536132813,0,66.66667175292969,4.545454502105713,35,0,20,0,35.18598937988281,68719476736,0,30373888000,0
200,1729743019532,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,61,61,61,61,60,60,63,60,19.047618865966797,0,5,0,5,0,4.761904716491699,4.545454502105713,18.18181800842285,0,9.523809432983398,0,100,0,13.636363983154297,0,35.18598937988281,68719476736,0,30373888000,0
199,1729743019733,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,67,68,87,66,67,78,65,28.571430206298828,0,14.285715103149414,0,5.263157844543457,0,15.000000953674316,0,15.789472579956055,0,55,0,52.6315803527832,0,10,0,39.745704650878906,68719476736,0,30514057216,0
200,1729743019933,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,67,68,87,66,67,78,65,15.789472579956055,0,100,0,4.761904716491699,0,0,0,20,0,15.000000953674316,0,9.523809432983398,0,5.263157844543457,0,39.745704650878906,68719476736,0,30540623872,0
208,1729743020134,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,67,68,87,66,67,78,65,20,0,40,0,0,0,0,0,19.047618865966797,0,10,0,10,0,65,0,39.745704650878906,68719476736,0,30556340224,0
203,1729743020342,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,67,68,87,66,67,78,65,19.047618865966797,0,10,0,0,0,0,0,10,0,9.523809432983398,0,5,0,100,0,39.745704650878906,68719476736,0,30565744640,0
202,1729743020546,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,79,67,69,76,68,79,67,68,85,0,23.809524536132813,0,5.263157844543457,0,0,0,15.000000953674316,0,14.285715103149414,0,15.000000953674316,0,10,0,39.745704650878906,68719476736,0,30565744640,0
