Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1727470631502,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,73,73,73,72,81,82,72,100,0,33.333335876464844,0,0,0,100,0,0,0,0,0,0,0,NaN,0,72.16130065917969,68719476736,2147483648,32971124736,470810624
201,1727470631502,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,73,73,73,72,81,82,72,0,0,NaN,0,0,0,100,0,NaN,0,50,0,0,0,50,0,72.16130065917969,68719476736,2147483648,32971124736,470810624
201,1727470631704,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,85,83,83,82,83,81,90,87,80.95238494873047,35,80.95238494873047,23.809524536132813,80,5.263157844543457,95.23809814453125,5.263157844543457,76.19047546386719,20,73.68421173095703,20,71.42857360839844,20,80,19.047618865966797,72.16130065917969,68719476736,2147483648,32971124736,470810624
203,1727470631906,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,85,83,83,82,83,81,90,87,45,0,25,0,70,0,66.66667175292969,0,31.57894515991211,0,57.142860412597656,0,35,4.545454502105713,38.095237731933594,0,72.16130065917969,68719476736,2147483648,33435213824,470810624
203,1727470632111,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,85,83,83,82,83,81,90,87,45,0,47.619049072265625,0,42.85714340209961,0,63.15789031982422,0,23.809524536132813,0,42.85714340209961,4.761904716491699,45,0,20,0,72.16130065917969,68719476736,2147483648,33768329216,470810624
204,1727470632314,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,85,83,83,82,83,81,90,87,60.000003814697266,0,40,0,36.842105865478516,0,50,0,25,0,36.842105865478516,0,52.38095474243164,0,26.3157901763916,0,72.16130065917969,68719476736,2147483648,33772351488,470810624
202,1727470632519,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,85,83,83,82,83,81,90,87,55,0,35,0,26.086956024169922,0,63.6363639831543,0,23.809524536132813,0,42.85714340209961,0,30.000001907348633,0,57.142860412597656,0,76.06092834472656,68719476736,2147483648,33772351488,470810624
199,1727470632722,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,72,80,74,84,72,73,84,42.85714340209961,0,15.000000953674316,0,52.6315803527832,0,45,0,33.333335876464844,0,40,0,42.85714340209961,0,52.38095474243164,0,76.06092834472656,68719476736,2147483648,33772351488,470810624
202,1727470632922,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,72,80,74,84,72,73,84,50,0,42.85714340209961,0,57.894737243652344,0,35,0,42.105262756347656,0,35,0,26.3157901763916,0,45,0,76.06092834472656,68719476736,2147483648,34108203008,470810624
203,1727470633125,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,72,80,74,84,72,73,84,30.000001907348633,0,35,0,25,0,90.47618865966797,0,28.571430206298828,0,40,0,33.333335876464844,0,50,0,76.06092834472656,68719476736,2147483648,34157314048,470810624
202,1727470633329,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,72,80,74,84,72,73,84,61.904762268066406,0,35,0,31.81818199157715,0,45,4.761904716491699,25,0,57.142860412597656,4.761904716491699,20,0,47.619049072265625,0,76.06092834472656,68719476736,2147483648,34157314048,470810624
201,1727470633532,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,76,72,80,74,84,72,73,84,60.000003814697266,0,61.904762268066406,0,40,0,70,0,35,0,28.571430206298828,0,19.047618865966797,0,15.789472579956055,0,75.90985870361328,68719476736,2147483648,34157314048,470810624
199,1727470633734,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,74,84,84,73,74,72,84,73,30.000001907348633,0,36.842105865478516,0,60.000003814697266,4.761904716491699,50,0,30.000001907348633,0,47.36842346191406,0,31.57894515991211,0,33.333335876464844,0,75.90985870361328,68719476736,2147483648,34157314048,470810624
201,1727470633934,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,74,84,84,73,74,72,84,73,55,10,55,10,55,9.523809432983398,70,10.526315689086914,61.904762268066406,5,50,0,33.333335876464844,4.761904716491699,45,9.523809432983398,75.90985870361328,68719476736,2147483648,33399242752,470810624
12,1727470634135,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,74,84,84,73,74,72,84,73,50,10,66.66667175292969,5.263157844543457,31.57894515991211,5,40,0,47.36842346191406,25,55,19.047618865966797,65,5,40,10,75.90985870361328,68719476736,2147483648,32969682944,470810624
