Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729741765747,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,62,71,67,62,62,61,60,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,36.008052825927734,68719476736,0,29860921344,0
201,1729741765748,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,62,71,67,62,62,61,60,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,36.008052825927734,68719476736,0,29860921344,0
202,1729741765950,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,62,71,67,62,62,61,60,40,0,47.619049072265625,0,4.761904716491699,0,9.523809432983398,0,25,0,25,0,65,0,15.000000953674316,0,36.008052825927734,68719476736,0,29860921344,0
200,1729741766154,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,62,71,67,62,62,61,60,25,0,89.47368621826172,0,5,0,10,0,19.047618865966797,0,25,0,28.571430206298828,0,14.285715103149414,0,36.008052825927734,68719476736,0,29860921344,0
204,1729741766354,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,66,62,71,67,62,62,61,60,5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,36.008052825927734,68719476736,0,29860921344,0
204,1729741766559,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,64,85,89,65,66,65,64,19.047618865966797,0,38.095237731933594,0,0,0,0,0,19.047618865966797,0,55,0,10.526315689086914,0,4.761904716491699,0,36.008052825927734,68719476736,0,29945995264,0
202,1729741766764,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,64,85,89,65,66,65,64,5,0,0,0,0,0,90,0,5,0,5,0,4.545454502105713,0,0,0,38.681644439697266,68719476736,0,29966311424,0
200,1729741766967,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,64,85,89,65,66,65,64,10,0,0,0,100,0,0,0,9.523809432983398,0,9.090909004211426,0,0,0,0,0,38.681644439697266,68719476736,0,29975515136,0
200,1729741767167,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,64,85,89,65,66,65,64,23.809524536132813,0,0,0,20,0,35,0,5.263157844543457,0,0,0,30.000001907348633,0,0,0,38.681644439697266,68719476736,0,29977907200,0
200,1729741767369,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,64,85,89,65,66,65,64,10,0,0,0,0,0,21.052631378173828,0,76.19047546386719,0,0,0,0,0,0,0,38.681644439697266,68719476736,0,29985427456,0
