Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729743645681,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,62,62,62,62,61,61,61,50,0,0,0,0,0,0,0,50,0,50,0,33.333335876464844,0,0,0,36.469154357910156,68719476736,0,29067636736,0
202,1729743645681,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,62,62,62,62,61,61,61,NaN,0,0,0,0,0,0,0,50,0,50,0,0,0,50,0,36.469154357910156,68719476736,0,29067636736,0
201,1729743645885,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,62,62,62,62,61,61,61,55,0,0,0,0,0,0,0,25,0,15.789472579956055,0,15.000000953674316,0,5,0,35.62863540649414,68719476736,0,29067636736,0
199,1729743646087,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,62,62,62,62,61,61,61,47.619049072265625,0,9.523809432983398,0,0,0,10,0,35,0,19.047618865966797,0,5.263157844543457,0,4.761904716491699,0,35.62863540649414,68719476736,0,29067636736,0
199,1729743646287,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,62,62,62,62,61,61,61,55,0,10,0,5,0,10.526315689086914,0,40,0,40,0,19.047618865966797,0,15.789472579956055,0,35.62863540649414,68719476736,0,29067636736,0
200,1729743646487,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,62,62,62,62,61,61,61,55,5,20,9.523809432983398,5.263157844543457,0,14.285715103149414,4.761904716491699,45,0,40,0,40,4.761904716491699,26.3157901763916,0,35.62863540649414,68719476736,0,29101449216,0
200,1729743646688,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,67,68,67,66,65,66,66,47.36842346191406,0,0,0,5,0,5,0,30.000001907348633,0,15.000000953674316,0,20,0,9.090909004211426,5,35.62863540649414,68719476736,0,29102616576,0
207,1729743646890,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,67,68,67,66,65,66,66,66.66667175292969,0,5,0,0,0,10,0,40,0,30.000001907348633,0,15.000000953674316,0,0,0,43.82942199707031,68719476736,0,29113176064,0
201,1729743647097,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,67,68,67,66,65,66,66,55,0,0,0,9.523809432983398,0,4.761904716491699,0,23.809524536132813,0,20,0,28.571430206298828,0,10,0,43.82942199707031,68719476736,0,29113176064,0
208,1729743647299,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,67,68,67,66,65,66,66,65,0,18.18181800842285,0,5,0,0,0,20,0,22.72727394104004,0,14.285715103149414,0,0,0,43.82942199707031,68719476736,0,29113176064,0
199,1729743647507,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,67,68,67,66,65,66,66,63.6363639831543,0,5,0,0,0,9.523809432983398,0,10,0,15.000000953674316,0,0,0,10,0,43.82942199707031,68719476736,0,29177065472,0
