Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729749408740,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,67,67,67,66,66,67,65,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,57.86628723144531,68719476736,1073741824,29038235648,184025088
205,1729749408741,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,67,67,67,66,66,67,65,100,0,0,0,0,0,0,0,0,0,NaN,0,100,0,0,0,57.86628723144531,68719476736,1073741824,29040865280,184025088
207,1729749408947,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,67,67,67,66,66,67,65,38.095237731933594,0,0,0,25,0,9.523809432983398,0,38.095237731933594,0,28.571430206298828,0,19.047618865966797,0,10,0,57.86628723144531,68719476736,1073741824,29045006336,184025088
207,1729749409154,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,67,67,67,66,66,67,65,47.619049072265625,0,27.272727966308594,0,14.285715103149414,0,14.285715103149414,0,28.571430206298828,0,27.272727966308594,0,15.000000953674316,0,33.333335876464844,0,57.86628723144531,68719476736,1073741824,29045006336,184025088
205,1729749409362,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,67,67,67,67,66,66,67,65,33.333335876464844,0,15.000000953674316,0,4.761904716491699,0,0,0,42.105262756347656,0,19.047618865966797,0,31.81818199157715,0,23.809524536132813,0,57.86628723144531,68719476736,1073741824,29045006336,184025088
207,1729749409568,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,74,70,70,71,78,70,69,40,0,23.809524536132813,0,4.761904716491699,4.545454502105713,0,0,36.3636360168457,0,20,0,26.3157901763916,4.761904716491699,23.809524536132813,0,57.86628723144531,68719476736,1073741824,29043978240,184025088
201,1729749409777,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,74,70,70,71,78,70,69,42.85714340209961,0,19.047618865966797,0,9.523809432983398,0,0,0,33.333335876464844,0,20,0,28.571430206298828,0,15.000000953674316,0,61.53206253051758,68719476736,1073741824,29046018048,184025088
207,1729749409979,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,74,70,70,71,78,70,69,35,0,25,0,25,0,4.761904716491699,0,31.57894515991211,0,40,0,14.285715103149414,4.761904716491699,19.047618865966797,0,61.53206253051758,68719476736,1073741824,29044723712,184025088
209,1729749410187,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,74,70,70,71,78,70,69,40,0,30.000001907348633,0,0,0,19.047618865966797,0,47.619049072265625,0,33.333335876464844,0,28.571430206298828,0,15.000000953674316,0,61.53206253051758,68719476736,1073741824,29049245696,184025088
200,1729749410396,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,74,70,70,71,78,70,69,38.095237731933594,0,36.3636360168457,0,4.761904716491699,0,5,0,35,0,23.809524536132813,0,20,0,25,0,61.53206253051758,68719476736,1073741824,29050060800,184025088
209,1729749410598,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,73,70,76,80,70,71,69,33.333335876464844,0,20,0,21.052631378173828,0,9.523809432983398,9.090909004211426,31.81818199157715,0,25,0,33.333335876464844,0,14.285715103149414,0,61.53206253051758,68719476736,1073741824,29050474496,184025088
207,1729749410807,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,73,70,76,80,70,71,69,40,0,5,0,27.272727966308594,0,4.761904716491699,0,15.000000953674316,0,23.809524536132813,0,14.285715103149414,0,38.095237731933594,0,72.95294952392578,68719476736,1073741824,29051875328,184025088
203,1729749411015,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,73,70,76,80,70,71,69,45.45454788208008,0,28.571430206298828,0,14.285715103149414,0,10,0,40,0,23.809524536132813,0,35,0,19.047618865966797,0,72.95294952392578,68719476736,1073741824,29052743680,184025088
14,1729749411219,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,72,73,70,76,80,70,71,69,36.842105865478516,0,10,0,0,0,0,0,20,0,30.000001907348633,0,25,0,10,0,72.95294952392578,68719476736,1073741824,29040381952,184025088
