__run_id,__done,input_size,cache,sampling,execution_time,average_cpu_usage,memory_usage,energy_consumption,dram_energy,package_energy,pp0_energy,pp1_energy
run_0_repetition_0,DONE,10,tower_of_hanoi,200,0.23352982,6.81952279,37573.953125,8.15189715576172,0.0,0.0,0.0,0.0
run_1_repetition_0,DONE,10,tower_of_hanoi_cache,200,0.22593212,7.24336876,37566.52473958,11.764916229248048,0.0,0.0,0.0,0.0
run_2_repetition_0,DONE,10,tower_of_hanoi_lru_cache,200,0.22767691,14.62719297,37590.11197917,10.719393920898439,0.0,0.0,0.0,0.0
run_3_repetition_0,DONE,20,tower_of_hanoi,200,0.2273565,11.89888791,37627.84895833,12.546076126098633,0.0,0.0,0.0,0.0
run_4_repetition_0,DONE,20,tower_of_hanoi_cache,200,0.23087163,14.04030947,37661.75,13.074763847351075,0.0,0.0,0.0,0.0
run_5_repetition_0,DONE,20,tower_of_hanoi_lru_cache,200,0.22958758,4.12878793,37629.58984375,13.309865859985353,0.0,0.0,0.0,0.0
run_6_repetition_0,DONE,30,tower_of_hanoi,200,0.23267433,10.48701308,37630.91796875,9.242019729614258,0.0,0.0,0.0,0.0
run_7_repetition_0,DONE,30,tower_of_hanoi_cache,200,0.2277191,13.0413394,37622.43489583,9.508519828796388,0.0,0.0,0.0,0.0
run_8_repetition_0,DONE,30,tower_of_hanoi_lru_cache,200,0.22969347,11.82957403,37626.1953125,9.302381454467774,0.0,0.0,0.0,0.0
