Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729742857490,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,61,61,60,59,58,59,58,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.29917907714844,68719476736,0,30417580032,0
200,1729742857490,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,62,61,61,60,59,58,59,58,100,0,0,0,0,0,0,0,100,0,100,0,50,0,0,0,36.29917907714844,68719476736,0,30417580032,0
200,1729742857691,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,63,62,63,70,61,77,61,40,0,10,0,47.36842346191406,0,0,0,60.000003814697266,0,25,0,42.105262756347656,0,30.000001907348633,0,36.312782287597656,68719476736,0,30417580032,0
208,1729742857892,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,63,62,63,70,61,77,61,42.85714340209961,0,20,0,14.285715103149414,0,5,0,36.842105865478516,0,65,0,25,0,55,0,36.312782287597656,68719476736,0,30417580032,0
200,1729742858102,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,63,62,63,70,61,77,61,50,0,0,0,5,0,0,0,71.42857360839844,0,19.047618865966797,0,22.72727394104004,0,4.761904716491699,0,36.312782287597656,68719476736,0,30417580032,0
208,1729742858302,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,63,62,63,70,61,77,61,66.66667175292969,0,14.285715103149414,0,0,0,5.263157844543457,0,52.38095474243164,0,20,0,10,0,0,0,36.312782287597656,68719476736,0,30551879680,0
203,1729742858511,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,68,63,62,63,70,61,77,61,85.71428680419922,0,0,0,4.545454502105713,0,4.545454502105713,0,19.047618865966797,0,23.809524536132813,0,15.000000953674316,0,27.272727966308594,0,36.312782287597656,68719476736,0,30577102848,0
201,1729742858715,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,66,68,72,74,71,72,66,20,0,5,0,9.523809432983398,0,0,0,5,0,10,0,90.47618865966797,0,25,0,45.21736145019531,68719476736,0,30593773568,0
202,1729742858917,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,66,68,72,74,71,72,66,25,0,5,0,0,0,0,0,20,0,20,0,100,0,5,0,45.21736145019531,68719476736,0,30602858496,0
208,1729742859120,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,69,66,68,72,74,71,72,66,70,0,14.285715103149414,0,0,0,19.047618865966797,0,25,0,25,0,25,0,15.000000953674316,0,45.21736145019531,68719476736,0,30616035328,0
